      #Energy        TDOS-UP        TDOS-DOWN
       0.34230       0.00000       0.00000
       0.43930       0.00000       0.00000
       0.53730       0.00000       0.00000
       0.63430       0.00000       0.00000
       0.73230      39.39000       0.00000
       0.83030      63.11000       0.00000
       0.92730       7.38400       0.00000
       1.02530      22.22000       0.00000
       1.12330       0.00000       0.00000
       1.22030       0.00000       0.00000
       1.31830       0.00000       0.00000
       1.41630       0.00000       0.00000
       1.51330       0.00000       0.00000
       1.61130       0.00000       0.00000
       1.70930       0.00000       0.00000
       1.80630       0.00000       0.00000
       1.90430       0.00000       0.00000
       2.00230       0.00000       0.00000
       2.09930       0.00000       0.00000
       2.19730       0.00000       0.00000
       2.29530       0.00000     -18.21000
       2.39230       0.00000     -43.27000
       2.49030       0.00000    -103.30000
       2.58830       0.00000     -58.88000
       2.68530       0.00000     -82.43000
       2.78330       0.00000     -23.95000
       2.88130       0.00000     -20.03000
       2.97830       0.00000     -75.32000
       3.07630       0.00000     -75.44000
       3.17430       0.00000       0.00000
       3.27130       0.00000       0.00000
       3.36930       0.00000       0.00000
       3.46730       0.00000       0.00000
       3.56430       0.00000       0.00000
       3.66230       0.00000       0.00000
       3.76030       0.00000       0.00000
       3.85730       0.00000       0.00000
       3.95530       0.00000       0.00000
       4.05330       0.00000       0.00000
       4.15030       0.00000       0.00000
       4.24830       0.00000       0.00000
       4.34630       0.81020       0.00000
       4.44330       1.48800       0.00000
       4.54130       1.79800      -2.74400
       4.63930       2.31100      -1.99700
       4.73630       2.53200      -3.12500
       4.83430      28.93000      -7.53300
       4.93130       2.29400       0.00000
       5.02930      10.47000      -2.86800
       5.12730       0.11340      -6.05200
       5.22430       2.65400      -1.36500
       5.32230       9.75100      -2.40900
       5.42030      11.41000     -10.09000
       5.51730       7.30500      -5.79100
       5.61530       0.45030      -4.26200
       5.71330       4.46600     -10.74000
       5.81030      35.00000     -19.54000
       5.90830      15.88000     -15.91000
       6.00630      16.04000     -11.60000
       6.10330      28.56000     -24.12000
       6.20130      23.48000     -19.25000
       6.29930      23.26000      -9.77300
       6.39630      11.43000     -27.73000
       6.49430      49.26000     -24.22000
       6.59230      31.24000     -33.92000
       6.68930       8.39900     -21.78000
       6.78730       7.36200     -29.40000
       6.88530      41.39000     -35.59000
       6.98230      14.47000     -25.78000
       7.08030      29.49000     -29.39000
       7.17830      35.99000     -25.36000
       7.27530      38.88000     -25.36000
       7.37330      35.54000     -25.72000
       7.47130      32.28000     -28.56000
       7.56830      28.38000     -23.12000
       7.66630      31.67000     -29.33000
       7.76430      31.15000     -26.95000
       7.86130      44.58000     -30.57000
       7.95930      31.13000     -26.26000
       8.05730      31.78000     -39.86000
       8.15430      42.87000     -30.33000
       8.25230      35.49000     -34.48000
       8.35030      34.10000     -28.93000
       8.44730      42.56000     -26.63000
       8.54530      30.05000     -43.09000
       8.64330      36.14000     -38.73000
       8.74030      53.99000     -23.26000
       8.83830      50.28000     -18.45000
       8.93630      84.61000     -43.25000
       9.03330      41.56000     -42.93000
       9.13130      34.37000     -35.20000
       9.22830      44.18000     -33.33000
       9.32630      40.80000     -42.02000
       9.42430      60.93000     -46.73000
       9.52130      52.92000     -35.04000
       9.61930      46.81000     -66.87000
       9.71730      52.48000     -15.86000
       9.81430      54.70000     -62.99000
       9.91230      26.70000     -88.05000
      10.01030      53.01000     -49.29000
      10.10730      57.80000     -52.63000
      10.20530       0.00000     -49.75000
      10.30330       0.00000      -9.74300
      10.40030       0.00000       0.00000
