      #Energy        TDOS-UP        TDOS-DOWN
       0.07348       0.00000       0.00000
       0.17248       0.00000       0.00000
       0.27148       0.00000       0.00000
       0.36948       0.00000       0.00000
       0.46848       0.00000       0.00000
       0.56748       0.00000       0.00000
       0.66548       0.00000       0.00000
       0.76448       0.00000       0.00000
       0.86348       0.00000       0.00000
       0.96148       0.00000       0.00000
       1.06048       0.00000       0.00000
       1.15848       0.00000       0.00000
       1.25748       0.00000       0.00000
       1.35648       0.00000       0.00000
       1.45448       0.00000       0.00000
       1.55348       0.00000       0.00000
       1.65248       0.00000       0.00000
       1.75048       0.00652       0.00000
       1.84948       0.06969       0.00000
       1.94748       0.02615       0.00000
       2.04648       0.02670       0.00000
       2.14548       0.00611       0.00000
       2.24348       0.00000       0.00000
       2.34248       0.00000       0.00000
       2.44148       0.00000       0.00000
