# Band-Index   31
   0.00000      9.556258      9.607071
   0.00398      9.528107      9.578885
   0.00796      9.500060      9.550803
   0.01193      9.472118      9.522824
   0.01591      9.444280      9.494950
   0.01989      9.416547      9.467179
   0.02387      9.388918      9.439513
   0.02785      9.361395      9.411951
   0.03183      9.333976      9.384493
   0.03580      9.306662      9.357140
   0.03978      9.316109      9.329891
   0.04376      9.335345      9.341858
   0.04774      9.354591      9.360947
   0.05172      9.373855      9.380056
   0.05569      9.393122      9.399171
   0.05967      9.412406      9.418305
   0.06365      9.431699      9.437450
   0.06763      9.450996      9.456602
   0.07161      9.470297      9.475759
   0.07558      9.489585      9.494905
   0.07956      9.508886      9.514067
   0.08354      9.528179      9.533222
   0.08752      9.547468      9.552376
   0.09150      9.566749      9.571524
   0.09548      9.586018      9.590663
   0.09945      9.605266      9.609783
   0.10343      9.624502      9.628891
   0.10741      9.643715      9.647980
   0.11139      9.662902      9.667045
   0.11537      9.668216      9.686082
   0.11934      9.649264      9.690297
   0.12332      9.630435      9.671367
   0.12730      9.611729      9.652557
   0.13128      9.593144      9.633866
   0.13526      9.599682      9.615283
   0.13923      9.585363      9.596828
   0.14321      9.556528      9.578495
   0.14719      9.527724      9.560280
   0.15117      9.502010      9.542183
   0.15515      9.484145      9.524204
   0.15913      9.466399      9.506343
   0.16310      9.448770      9.488598
   0.16708      9.431258      9.470969
   0.17106      9.413872      9.453466
   0.17504      9.396594      9.436069
   0.17902      9.379428      9.418784
   0.18299      9.362379      9.401616
   0.18697      9.345447      9.384564
   0.19095      9.328626      9.367622
   0.19493      9.311918      9.350793
   0.19891      9.295326      9.334081
   0.20288      9.278842      9.317475
   0.20686      9.262467      9.300980
   0.21084      9.246205      9.284596
   0.21482      9.230049      9.268319
   0.21880      9.213988      9.252138
   0.22278      9.198048      9.236077
   0.22675      9.182215      9.220124
   0.23073      9.166504      9.204293
   0.23471      9.150882      9.188551
   0.23869      9.135365      9.172915
   0.24267      9.119951      9.157383
   0.24664      9.104644      9.141958
   0.25062      9.089436      9.126632
   0.25460      9.074316      9.111396
   0.25858      9.059309      9.096274
   0.26256      9.044405      9.081254
   0.26653      9.029580      9.066315
   0.27051      9.014871      9.051492
   0.27449      9.000259      9.036768
   0.27847      8.985746      9.022143
   0.28245      8.971328      9.007614
   0.28643      8.957006      8.993182
   0.29040      8.942782      8.978850
   0.29438      8.928656      8.964616
   0.29836      8.914616      8.950469
   0.30234      8.900669      8.936417
   0.30632      8.886814      8.922458
   0.31029      8.873051      8.908592
   0.31427      8.859380      8.894818
   0.31427      8.859380      8.894818
   0.32125      8.859515      8.894954
   0.32823      8.859905      8.895347
   0.33520      8.860549      8.895996
   0.34218      8.861450      8.896904
   0.34916      8.862609      8.898072
   0.35613      8.864028      8.899503
   0.36311      8.865706      8.901193
   0.37009      8.867641      8.903144
   0.37706      8.869834      8.905354
   0.38404      8.872294      8.907833
   0.39102      8.875002      8.910562
   0.39799      8.877969      8.913553
   0.40497      8.881196      8.916805
   0.41195      8.884680      8.920316
   0.41892      8.888412      8.924078
   0.42590      8.892410      8.928107
   0.43288      8.896667      8.932398
   0.43985      8.901174      8.936941
   0.44683      8.905945      8.941750
   0.45381      8.910978      8.946822
   0.46078      8.916269      8.952155
   0.46776      8.921820      8.957750
   0.47474      8.927629      8.963605
   0.48171      8.933697      8.969721
   0.48869      8.940029      8.976103
   0.49567      8.946615      8.982741
   0.50264      8.953461      8.989641
   0.50962      8.960567      8.996804
   0.51660      8.967931      9.004226
   0.52357      8.975572      9.011928
   0.53055      8.983469      9.019887
   0.53753      8.991610      9.028093
   0.54450      9.000022      9.036572
   0.55148      9.008691      9.045310
   0.55846      9.017621      9.054311
   0.56543      9.026812      9.063576
   0.57241      9.036262      9.073101
   0.57939      9.045988      9.082904
   0.58636      9.055979      9.092974
   0.59334      9.066228      9.103305
   0.60032      9.076745      9.113906
   0.60729      9.087526      9.124771
   0.61427      9.098578      9.135911
   0.62125      9.109903      9.129115
   0.62822      9.087641      9.092451
   0.63520      9.051096      9.055974
   0.64218      9.014746      9.019691
   0.64915      8.978592      8.983600
   0.65613      8.942647      8.947718
   0.66311      8.906915      8.912047
   0.67009      8.871401      8.876592
   0.67706      8.841262      8.851112
   0.68404      8.861965      8.871790
   0.69102      8.883172      8.892971
   0.69799      8.904882      8.914651
   0.70497      8.927089      8.936827
   0.71195      8.949802      8.959506
   0.71892      8.973013      8.982682
   0.72590      8.996729      9.006361
   0.73288      9.020943      9.030536
   0.73985      9.001540      9.010669
   0.74683      8.977882      8.987258
   0.75381      8.954393      8.964018
   0.76078      8.931075      8.940951
   0.76776      8.907930      8.918057
   0.77474      8.884963      8.895345
   0.78171      8.862168      8.872806
   0.78869      8.839540      8.850435
   0.79567      8.817099      8.828253
   0.80264      8.794847      8.806261
   0.80962      8.772769      8.784444
   0.81660      8.750876      8.762813
   0.82357      8.729168      8.741366
   0.83055      8.707645      8.720106
   0.83753      8.686311      8.725013
   0.84450      8.705027      8.753375
   0.85148      8.733677      8.782098
   0.85846      8.762687      8.811181
   0.86543      8.792055      8.840623
   0.86543      8.792055      8.840623
   0.86941      8.810783      8.859350
   0.87339      8.829615      8.878179
   0.87737      8.848551      8.897111
   0.88135      8.867591      8.916144
   0.88532      8.886732      8.935278
   0.88930      8.905977      8.954513
   0.89328      8.925325      8.973849
   0.89726      8.944774      8.993284
   0.90124      8.964322      9.012817
   0.90521      8.983972      9.032448
   0.90919      9.003722      9.052178
   0.91317      9.023570      9.072002
   0.91715      9.043516      9.091922
   0.92113      9.063560      9.111937
   0.92511      9.083699      9.132044
   0.92908      9.103934      9.152244
   0.93306      9.124263      9.172535
   0.93704      9.144685      9.192913
   0.94102      9.165198      9.213380
   0.94500      9.185802      9.233933
   0.94897      9.206495      9.254570
   0.95295      9.227274      9.275288
   0.95693      9.248140      9.296088
   0.96091      9.269089      9.316964
   0.96489      9.290118      9.337915
   0.96886      9.311225      9.358936
   0.97284      9.332409      9.380026
   0.97682      9.353665      9.401180
