#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
  0.0000             3.04246
  0.0670             2.98960
  0.1339             2.94512
  0.2009             2.91561
  0.2679             2.90531
  0.3348             2.90531
  0.4018             2.90531
  0.4688             2.90531
  0.5357             2.90531
  0.6027             2.90531
  0.6696             2.90531
  0.7366             2.90531
  0.8036             2.90532
  0.8705             2.90531
  0.9375             2.90532
  1.0045             2.90531
  1.0714             2.90532
  1.1384             2.90531
  1.2054             2.90532
  1.2723             2.90532
  1.3393             2.90532
  1.4062             2.90532
  1.4732             2.90532
  1.5402             2.90532
  1.6071             2.90533
  1.6741             2.90532
  1.7411             2.90533
  1.8080             2.90532
  1.8750             2.90533
  1.9420             2.90532
  2.0089             2.90533
  2.0759             2.90532
  2.1429             2.90533
  2.2098             2.90532
  2.2768             2.90533
  2.3438             2.90532
  2.4107             2.90533
  2.4777             2.90532
  2.5446             2.90533
  2.6116             2.90532
  2.6786             2.90533
  2.7455             2.90532
  2.8125             2.90533
  2.8795             2.90532
  2.9464             2.90533
  3.0134             2.90532
  3.0804             2.90533
  3.1473             2.90532
  3.2143             2.90533
  3.2812             2.90532
  3.3482             2.90533
  3.4152             2.90531
  3.4821             2.90533
  3.5491             2.90531
  3.6161             2.90532
  3.6830             2.90531
  3.7500             2.90532
  3.8170             2.90530
  3.8839             2.90531
  3.9509             2.90530
  4.0179             2.90531
  4.0848             2.90529
  4.1518             2.90530
  4.2188             2.90529
  4.2857             2.90530
  4.3527             2.90528
  4.4196             2.90529
  4.4866             2.90527
  4.5536             2.90528
  4.6205             2.90526
  4.6875             2.90527
  4.7545             2.90525
  4.8214             2.90526
  4.8884             2.90524
  4.9554             2.90525
  5.0223             2.90523
  5.0893             2.90524
  5.1562             2.90522
  5.2232             2.90523
  5.2902             2.90521
  5.3571             2.90522
  5.4241             2.90520
  5.4911             2.90521
  5.5580             2.90519
  5.6250             2.90520
  5.6920             2.90518
  5.7589             2.90519
  5.8259             2.90517
  5.8929             2.90518
  5.9598             2.90515
  6.0268             2.90517
  6.0938             2.90514
  6.1607             2.90515
  6.2277             2.90513
  6.2946             2.90514
  6.3616             2.90512
  6.4286             2.90513
  6.4955             2.90510
  6.5625             2.90512
  6.6295             2.90509
  6.6964             2.90510
  6.7634             2.90508
  6.8304             2.90509
  6.8973             2.90507
  6.9643             2.90508
  7.0312             2.90505
  7.0982             2.90507
  7.1652             2.90504
  7.2321             2.90506
  7.2991             2.90503
  7.3661             2.90504
  7.4330             2.90502
  7.5000             2.90503
  7.5670             2.90501
  7.6339             2.90502
  7.7009             2.90499
  7.7679             2.90501
  7.8348             2.90498
  7.9018             2.90500
  7.9688             2.90497
  8.0357             2.90499
  8.1027             2.90496
  8.1696             2.90497
  8.2366             2.90494
  8.3036             2.90496
  8.3705             2.90493
  8.4375             2.90494
  8.5045             2.90491
  8.5714             2.90492
  8.6384             2.90489
  8.7054             2.90490
  8.7723             2.90486
  8.8393             2.90487
  8.9062             2.90482
  8.9732             2.90483
  9.0402             2.90478
  9.1071             2.90477
  9.1741             2.90471
  9.2411             2.90469
  9.3080             2.90462
  9.3750             2.90458
  9.4420             2.90449
  9.5089             2.90443
  9.5759             2.90430
  9.6429             2.90421
  9.7098             2.90404
  9.7768             2.90389
  9.8438             2.90366
  9.9107             2.90344
  9.9777             2.90311
 10.0446             2.90279
 10.1116             2.90234
 10.1786             2.90186
 10.2455             2.90122
 10.3125             2.90052
 10.3795             2.89962
 10.4464             2.89861
 10.5134             2.89733
 10.5804             2.89586
 10.6473             2.89404
