      #Energy        TDOS-UP        TDOS-DOWN
     -18.19833       0.00000       0.00000
     -18.10033       0.00000       0.00000
     -18.00233       0.00000       0.00000
     -17.90433       0.00000       0.00000
     -17.80633       0.00000       0.00000
     -17.70833       0.00000       0.00000
     -17.61033       0.00000       0.00000
     -17.51233       0.00000       0.00000
     -17.41333       0.00000       0.00000
     -17.31533       0.00000       0.00000
     -17.21733       0.00000       0.00000
     -17.11933       0.00000       0.00000
     -17.02133       0.00000       0.00000
     -16.92333       0.00000       0.00000
     -16.82533       0.00000       0.00000
     -16.72733       0.00000       0.00000
     -16.62933       0.00000       0.00000
     -16.53033       0.00000       0.00000
     -16.43233       0.00000       0.00000
     -16.33433       0.00000       0.00000
     -16.23633       0.00000       0.00000
     -16.13833       0.00000       0.00000
     -16.04033       0.00000       0.00000
     -15.94233       0.00000       0.00000
     -15.84433       0.00000       0.00000
     -15.74633       0.00000      -8.30600
     -15.64833      13.54000     -10.28000
     -15.54933       8.38700     -19.10000
     -15.45133      16.56000     -15.97000
     -15.35333       8.36000       0.00000
     -15.25533       0.00000     -13.72000
     -15.15733      13.46000     -23.67000
     -15.05933      25.92000     -77.41000
     -14.96133     106.60000     -31.24000
     -14.86333      57.26000       0.00000
     -14.76533       0.00000       0.00000
     -14.66633       0.00000       0.00000
     -14.56833       0.00000       0.00000
     -14.47033       0.00000       0.00000
     -14.37233       0.00000       0.00000
     -14.27433       0.00000       0.00000
     -14.17633       0.00000       0.00000
     -14.07833       0.00000       0.00000
     -13.98033       0.00000       0.00000
     -13.88233       0.00000       0.00000
     -13.78433       0.00000       0.00000
     -13.68533       0.00000       0.00000
     -13.58733       0.00000       0.00000
     -13.48933       0.00000       0.00000
     -13.39133       0.00000       0.00000
     -13.29333       0.00000       0.00000
     -13.19533       0.00000       0.00000
     -13.09733       0.00000       0.00000
     -12.99933       0.00000       0.00000
     -12.90133       0.00000       0.00000
     -12.80233       0.00000       0.00000
     -12.70433       0.00000       0.00000
     -12.60633       0.00000       0.00000
     -12.50833       0.00000       0.00000
     -12.41033       0.00000       0.00000
     -12.31233       0.00000       0.00000
     -12.21433       0.00000       0.00000
     -12.11633       0.00000       0.00000
     -12.01833       0.00000       0.00000
     -11.91933       0.00000       0.00000
     -11.82133       0.00000       0.00000
     -11.72333       0.00000       0.00000
     -11.62533       0.00000       0.00000
     -11.52733       0.00000       0.00000
     -11.42933       0.00000       0.00000
     -11.33133       0.00000       0.00000
     -11.23333       0.00000       0.00000
     -11.13533       0.00000       0.00000
     -11.03733       0.00000       0.00000
     -10.93833       0.00000       0.00000
     -10.84033       0.00000       0.00000
     -10.74233       0.00000       0.00000
     -10.64433       0.00000       0.00000
     -10.54633       0.00000       0.00000
     -10.44833       0.00000       0.00000
     -10.35033       0.00000       0.00000
     -10.25233       0.00000       0.00000
     -10.15433       0.00000       0.00000
     -10.05533       0.00000       0.00000
      -9.95733       0.00000       0.00000
      -9.85933       0.00000       0.00000
      -9.76133       0.00000       0.00000
      -9.66333       0.00000       0.00000
      -9.56533       0.00000       0.00000
      -9.46733       0.00000       0.00000
      -9.36933       0.00000       0.00000
      -9.27133       0.00000       0.00000
      -9.17333       0.00000       0.00000
      -9.07433       0.00000       0.00000
      -8.97633       0.00000       0.00000
      -8.87833       0.00000       0.00000
      -8.78033       0.00000       0.00000
      -8.68233       0.00000       0.00000
      -8.58433       0.00000       0.00000
      -8.48633       0.00000       0.00000
      -8.38833       0.00000       0.00000
      -8.29033       0.00000       0.00000
      -8.19133       0.00000       0.00000
      -8.09333       0.00000       0.00000
      -7.99533       0.00000       0.00000
      -7.89733       0.00000       0.00000
      -7.79933       0.00000       0.00000
      -7.70133       0.00000       0.00000
      -7.60333       0.00000       0.00000
      -7.50533       0.00000       0.00000
      -7.40733       0.00000       0.00000
      -7.30933       0.00000       0.00000
      -7.21033       0.00000       0.00000
      -7.11233       0.00000       0.00000
      -7.01433       0.00000       0.00000
      -6.91633       0.00000       0.00000
      -6.81833       0.00000       0.00000
      -6.72033       0.00000       0.00000
      -6.62233       0.00000       0.00000
      -6.52433       0.00000       0.00000
      -6.42633       0.00000       0.00000
      -6.32733       0.00000       0.00000
      -6.22933       0.00000       0.00000
      -6.13133       0.00000   -3579.00000
      -6.03333       0.00000       0.00000
      -5.93533       0.00000       0.00000
      -5.83733       0.00000       0.00000
      -5.73933       0.00000       0.00000
      -5.64133      44.01000       0.00000
      -5.54333      12.49000       0.00000
      -5.44533       3.11200       0.00000
      -5.34633       0.00000       0.00000
      -5.24833      16.79000     -15.54000
      -5.15033       0.00000      -5.61600
      -5.05233      33.91000      -3.55800
      -4.95433      24.34000       0.00000
      -4.85633      17.52000     -62.20000
      -4.75833      11.73000       0.00000
      -4.66033      65.76000       0.00000
      -4.56233       0.00000     -35.81000
      -4.46333       8.65600     -16.38000
      -4.36533      14.05000     -20.94000
      -4.26733       7.11700      -9.91100
      -4.16933      55.49000     -71.61000
      -4.07133      15.18000     -26.71000
      -3.97333      21.56000     -18.09000
      -3.87533      42.80000     -17.61000
      -3.77733       9.08800      -9.03900
      -3.67933      29.94000     -15.61000
      -3.58133      46.44000      -5.26400
      -3.48233      58.18000     -16.73000
      -3.38433       0.00000     -36.61000
      -3.28633      10.90000     -20.82000
      -3.18833      14.07000     -18.36000
      -3.09033      21.66000     -45.38000
      -2.99233      27.41000     -31.15000
      -2.89433      20.91000     -32.43000
      -2.79633      18.20000     -20.03000
      -2.69833      22.09000       0.00000
