      #Energy        TDOS-UP        TDOS-DOWN
       0.34199       0.00000       0.00000
       0.43899       0.00000       0.00000
       0.53699       0.00000       0.00000
       0.63499       0.00000       0.00000
       0.73199      32.13000       0.00000
       0.82999      61.12000       0.00000
       0.92799       8.42700       0.00000
       1.02499      26.90000       0.00000
       1.12299       0.00000       0.00000
       1.21999       0.00000       0.00000
       1.31799       0.00000       0.00000
       1.41599       0.00000       0.00000
       1.51299       0.00000       0.00000
       1.61099       0.00000       0.00000
       1.70899       0.00000       0.00000
       1.80599       0.00000       0.00000
       1.90399       0.00000       0.00000
       2.00099       0.00000       0.00000
       2.09899       0.00000       0.00000
       2.19699       0.00000       0.00000
       2.29399       0.00000     -17.93000
       2.39199       0.00000     -42.11000
       2.48999       0.00000     -67.16000
       2.58699       0.00000     -57.73000
       2.68499       0.00000     -84.28000
       2.78299       0.00000     -23.88000
       2.87999       0.00000     -18.97000
       2.97799       0.00000     -88.12000
       3.07499       0.00000     -69.51000
       3.17299       0.00000       0.00000
       3.27099       0.00000       0.00000
       3.36799       0.00000       0.00000
       3.46599       0.00000       0.00000
       3.56399       0.00000       0.00000
       3.66099       0.00000       0.00000
       3.75899       0.00000       0.00000
       3.85699       0.00000       0.00000
       3.95399       0.00000       0.00000
       4.05199       0.00000       0.00000
       4.14899       0.00000       0.00000
       4.24699       0.00000       0.00000
       4.34499       0.80240       0.00000
       4.44199       1.48400       0.00000
       4.53999       1.79400      -2.70700
       4.63799       2.30100      -1.99000
       4.73499       2.54600      -3.07500
       4.83299      24.71000      -2.55300
       4.92999       2.30700       0.00000
       5.02799      10.09000      -2.76800
       5.12599       0.15650      -6.20000
       5.22299       2.67600      -1.22300
       5.32099       9.41700      -2.43200
       5.41899      11.68000      -9.87600
       5.51599       7.29100      -5.76900
       5.61399       0.50580      -4.26800
       5.71199       4.58700     -11.09000
       5.80899      36.18000     -16.08000
       5.90699      15.83000     -15.00000
       6.00399      16.24000     -33.37000
       6.10199      26.37000     -23.91000
       6.19999      22.30000     -18.90000
       6.29699      33.88000      -9.84400
       6.39499       9.81400     -28.27000
       6.49299      41.42000     -24.63000
       6.58999      28.53000     -33.97000
       6.68799       9.11500     -23.81000
       6.78599       6.66500     -31.00000
       6.88299      42.22000     -50.99000
       6.98099      14.39000     -24.98000
       7.07799      30.27000     -25.52000
       7.17599      42.50000     -25.25000
       7.27399      38.29000     -25.91000
       7.37099      34.41000     -25.73000
       7.46899      31.24000     -28.33000
       7.56699      27.17000     -22.87000
       7.66399      34.19000     -29.80000
       7.76199      31.25000     -27.05000
       7.85999      44.93000     -33.01000
       7.95699      31.85000     -27.43000
       8.05499      35.38000     -41.82000
       8.15199      43.60000     -30.19000
       8.24999      34.94000     -33.62000
       8.34799      37.39000     -33.38000
       8.44499      39.43000     -24.28000
       8.54299      30.12000     -38.87000
       8.64099      36.44000     -37.64000
       8.73799      54.88000     -23.90000
       8.83599      48.21000     -18.88000
       8.93299      84.51000     -48.24000
       9.03099      41.57000     -43.97000
       9.12899      33.73000     -42.13000
       9.22599      43.13000     -33.34000
       9.32399      43.59000     -40.61000
       9.42199     116.00000     -48.36000
       9.51899      52.43000     -35.40000
       9.61699      45.02000     -71.63000
       9.71499      52.21000     -12.38000
       9.81199      53.37000     -61.01000
       9.90999      26.72000     -72.85000
      10.00699      57.46000     -44.95000
      10.10499      52.41000     -53.01000
      10.20299       0.00000     -50.09000
      10.29999       0.00000      -9.81800
      10.39799       0.00000       0.00000
      10.49599       0.00000       0.00000
      10.59299       0.00000       0.00000
