1	-.12006759E+04
2	-.12007433E+04
3	-.12007140E+04
4	-.12005840E+04
5	-.12003517E+04
6	-.12000192E+04
7	-.11995955E+04
8	-.11990952E+04
9	-.11985357E+04
10	-.11979408E+04
11	-.11973363E+04
12	-.11967494E+04
13	-.11962044E+04
14	-.11957232E+04
15	-.11953218E+04
16	-.11950090E+04
17	-.11947852E+04
18	-.11946430E+04
19	-.11945671E+04
20	-.11945355E+04
21	-.11945213E+04
22	-.11944956E+04
23	-.11944291E+04
24	-.11942961E+04
25	-.11940790E+04
26	-.11937653E+04
27	-.11933562E+04
28	-.11928624E+04
29	-.11923040E+04
30	-.11917072E+04
31	-.11910993E+04
32	-.11905053E+04
33	-.11899449E+04
34	-.11894296E+04
35	-.11889646E+04
36	-.11885509E+04
37	-.11881851E+04
38	-.11878653E+04
39	-.11875912E+04
40	-.11873648E+04
41	-.11871903E+04
42	-.11870733E+04
43	-.11870198E+04
44	-.11870346E+04
45	-.11871208E+04
46	-.11872787E+04
47	-.11875052E+04
48	-.11877931E+04
49	-.11881318E+04
50	-.11885064E+04
51	-.11888992E+04
52	-.11892908E+04
53	-.11896610E+04
54	-.11899916E+04
55	-.11902672E+04
56	-.11904775E+04
57	-.11906167E+04
58	-.11906869E+04
59	-.11906919E+04
60	-.11906432E+04
61	-.11905521E+04
62	-.11904335E+04
63	-.11903026E+04
64	-.11901753E+04
65	-.11900655E+04
66	-.11899853E+04
67	-.11899441E+04
68	-.11899485E+04
69	-.11899995E+04
70	-.11900947E+04
71	-.11902280E+04
72	-.11903906E+04
73	-.11905722E+04
74	-.11907636E+04
75	-.11909541E+04
76	-.11911371E+04
77	-.11913053E+04
78	-.11914542E+04
79	-.11915804E+04
80	-.11916801E+04
81	-.11917511E+04
82	-.11917899E+04
83	-.11917944E+04
84	-.11917638E+04
85	-.11916988E+04
86	-.11916025E+04
87	-.11914803E+04
88	-.11913399E+04
89	-.11911900E+04
90	-.11910407E+04
91	-.11909014E+04
92	-.11907792E+04
93	-.11906810E+04
94	-.11906125E+04
95	-.11905763E+04
96	-.11905749E+04
97	-.11906096E+04
98	-.11906807E+04
99	-.11907876E+04
100	-.11909284E+04
101	-.11910986E+04
102	-.11912920E+04
103	-.11914997E+04
104	-.11917105E+04
105	-.11919108E+04
106	-.11920874E+04
107	-.11922281E+04
108	-.11923227E+04
109	-.11923651E+04
110	-.11923545E+04
111	-.11922950E+04
112	-.11921960E+04
113	-.11920698E+04
114	-.11919320E+04
115	-.11917978E+04
116	-.11916830E+04
117	-.11915995E+04
118	-.11915578E+04
119	-.11915645E+04
120	-.11916242E+04
121	-.11917366E+04
122	-.11919003E+04
123	-.11921114E+04
124	-.11923637E+04
125	-.11926476E+04
126	-.11929558E+04
127	-.11932750E+04
128	-.11935944E+04
129	-.11939026E+04
130	-.11941891E+04
131	-.11944451E+04
132	-.11946622E+04
133	-.11948336E+04
134	-.11949544E+04
135	-.11950189E+04
136	-.11950252E+04
137	-.11949704E+04
138	-.11948555E+04
139	-.11946857E+04
140	-.11944669E+04
141	-.11942102E+04
142	-.11939286E+04
143	-.11936369E+04
144	-.11933510E+04
145	-.11930850E+04
146	-.11928516E+04
147	-.11926604E+04
148	-.11925174E+04
149	-.11924248E+04
150	-.11923811E+04
151	-.11923806E+04
152	-.11924151E+04
153	-.11924748E+04
154	-.11925490E+04
155	-.11926254E+04
156	-.11926934E+04
157	-.11927440E+04
158	-.11927695E+04
159	-.11927641E+04
160	-.11927259E+04
161	-.11926524E+04
162	-.11925467E+04
163	-.11924116E+04
164	-.11922531E+04
165	-.11920781E+04
166	-.11918980E+04
167	-.11917207E+04
168	-.11915567E+04
169	-.11914158E+04
170	-.11913056E+04
171	-.11912327E+04
172	-.11912019E+04
173	-.11912146E+04
174	-.11912713E+04
175	-.11913706E+04
176	-.11915080E+04
177	-.11916788E+04
178	-.11918748E+04
179	-.11920871E+04
180	-.11923051E+04
181	-.11925178E+04
182	-.11927145E+04
183	-.11928861E+04
184	-.11930246E+04
185	-.11931253E+04
186	-.11931871E+04
187	-.11932114E+04
188	-.11932026E+04
189	-.11931679E+04
190	-.11931155E+04
191	-.11930538E+04
192	-.11929907E+04
193	-.11929325E+04
194	-.11928832E+04
195	-.11928451E+04
196	-.11928158E+04
197	-.11927935E+04
198	-.11927717E+04
199	-.11927447E+04
200	-.11927052E+04
201	-.11926466E+04
202	-.11925630E+04
203	-.11924497E+04
204	-.11923041E+04
205	-.11921263E+04
206	-.11919183E+04
207	-.11916860E+04
208	-.11914391E+04
209	-.11911879E+04
210	-.11909452E+04
211	-.11907238E+04
212	-.11905317E+04
