1	-.86116070E+03
2	-.86113962E+03
3	-.86107586E+03
4	-.86097095E+03
5	-.86082595E+03
6	-.86064120E+03
7	-.86042089E+03
8	-.86016643E+03
9	-.85988218E+03
10	-.85957016E+03
11	-.85923216E+03
12	-.85888021E+03
13	-.85850859E+03
14	-.85812086E+03
15	-.85773085E+03
16	-.85733130E+03
17	-.85692882E+03
18	-.85652573E+03
19	-.85612296E+03
20	-.85572916E+03
21	-.85533889E+03
22	-.85495451E+03
23	-.85458201E+03
24	-.85421762E+03
25	-.85386232E+03
26	-.85351909E+03
27	-.85318643E+03
28	-.85286275E+03
29	-.85255129E+03
30	-.85224883E+03
31	-.85195432E+03
32	-.85166868E+03
33	-.85139212E+03
34	-.85112138E+03
35	-.85085705E+03
36	-.85059837E+03
37	-.85034574E+03
38	-.85009817E+03
39	-.84985878E+03
40	-.84962596E+03
41	-.84940159E+03
42	-.84918676E+03
43	-.84898463E+03
44	-.84879464E+03
45	-.84861819E+03
46	-.84845710E+03
47	-.84831350E+03
48	-.84818774E+03
49	-.84807942E+03
50	-.84798835E+03
51	-.84791984E+03
52	-.84786810E+03
53	-.84783466E+03
54	-.84781952E+03
55	-.84782608E+03
56	-.84784815E+03
57	-.84788617E+03
58	-.84794187E+03
59	-.84801159E+03
60	-.84809252E+03
61	-.84818699E+03
62	-.84828904E+03
63	-.84839558E+03
64	-.84850789E+03
65	-.84861827E+03
66	-.84872327E+03
67	-.84882044E+03
68	-.84890418E+03
69	-.84896812E+03
70	-.84901202E+03
71	-.84902800E+03
72	-.84901220E+03
73	-.84896574E+03
74	-.84888474E+03
75	-.84876861E+03
76	-.84862239E+03
77	-.84844679E+03
78	-.84824755E+03
79	-.84803046E+03
80	-.84780420E+03
81	-.84757585E+03
82	-.84735193E+03
83	-.84714074E+03
84	-.84694886E+03
85	-.84678118E+03
86	-.84664913E+03
87	-.84655000E+03
88	-.84648770E+03
89	-.84646638E+03
90	-.84648403E+03
91	-.84653855E+03
92	-.84663124E+03
93	-.84675637E+03
94	-.84691069E+03
95	-.84709032E+03
96	-.84728684E+03
97	-.84750472E+03
98	-.84772850E+03
99	-.84795543E+03
100	-.84818264E+03
101	-.84840206E+03
102	-.84860897E+03
