#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 180  40
# Band-Index    1
   1.88578    -13.176762  0.644  0.000  0.012  0.108  0.000  0.000  0.000  0.233  0.000  0.996
   1.90310    -13.171977  0.644  0.000  0.012  0.108  0.000  0.000  0.000  0.233  0.000  0.997
   1.92041    -13.167693  0.644  0.000  0.012  0.108  0.000  0.000  0.000  0.233  0.000  0.997
   1.93773    -13.163934  0.645  0.000  0.012  0.108  0.000  0.000  0.000  0.233  0.000  0.997
   1.95504    -13.160737  0.645  0.000  0.012  0.108  0.000  0.000  0.000  0.233  0.000  0.998
   1.97235    -13.158087  0.645  0.000  0.012  0.108  0.000  0.000  0.000  0.233  0.000  0.998
   1.98967    -13.156013  0.645  0.000  0.012  0.108  0.000  0.000  0.000  0.233  0.000  0.998
   2.00698    -13.154543  0.646  0.000  0.012  0.108  0.000  0.000  0.000  0.233  0.000  0.998
   2.02430    -13.153657  0.646  0.000  0.012  0.108  0.000  0.000  0.000  0.233  0.000  0.999
   2.04161    -13.153377  0.646  0.000  0.012  0.108  0.000  0.000  0.000  0.233  0.000  0.999
   2.04161    -13.153377  0.646  0.000  0.012  0.108  0.000  0.000  0.000  0.233  0.000  0.999
   2.06608    -13.154033  0.645  0.000  0.012  0.108  0.000  0.000  0.000  0.233  0.000  0.998
   2.09055    -13.156104  0.645  0.001  0.012  0.107  0.000  0.001  0.000  0.231  0.000  0.998
   2.11502    -13.159727  0.646  0.003  0.011  0.105  0.000  0.005  0.000  0.226  0.001  0.997
   2.13948    -13.165097  0.648  0.007  0.012  0.100  0.000  0.015  0.000  0.215  0.001  0.998
   2.16395    -13.172382  0.650  0.013  0.011  0.094  0.000  0.028  0.000  0.200  0.001  0.996
   2.18842    -13.181637  0.651  0.020  0.012  0.086  0.000  0.042  0.000  0.184  0.001  0.996
   2.21289    -13.192884  0.654  0.026  0.012  0.080  0.000  0.054  0.000  0.169  0.001  0.995
   2.23736    -13.206158  0.656  0.030  0.012  0.075  0.000  0.063  0.000  0.156  0.001  0.993
