#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 150 160
# Band-Index    1
   0.87815    -18.091909  0.609  0.016  0.019  0.011  0.000  0.000  0.000  0.000  0.000  0.656
   0.89127    -18.135481  0.612  0.010  0.028  0.010  0.000  0.000  0.000  0.000  0.000  0.657
   0.90439    -18.179564  0.612  0.009  0.028  0.002  0.000  0.000  0.000  0.000  0.000  0.655
   0.91751    -18.222753  0.612  0.002  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.654
   0.93062    -18.265043  0.614  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.653
   0.94374    -18.306426  0.616  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.654
   0.95686    -18.346899  0.616  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.654
   0.96998    -18.386462  0.616  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.654
   0.98310    -18.425114  0.618  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.653
   0.99622    -18.462843  0.619  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.653
   1.00934    -18.499658  0.619  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.652
   1.02246    -18.535567  0.623  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.652
   1.03558    -18.570549  0.624  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.652
   1.04870    -18.604620  0.629  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.651
   1.06182    -18.637767  0.630  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.649
   1.07494    -18.669999  0.630  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.647
   1.08806    -18.701306  0.630  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.647
   1.10117    -18.731688  0.630  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.647
   1.11429    -18.761141  0.630  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.646
   1.12741    -18.789674  0.630  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.14053    -18.817276  0.630  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.15365    -18.843957  0.630  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.16677    -18.869703  0.630  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.17989    -18.894520  0.630  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.19301    -18.918403  0.630  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.20613    -18.941360  0.633  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.21925    -18.963388  0.633  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.23237    -18.984487  0.638  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.24549    -19.004649  0.641  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.25861    -19.023880  0.643  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.27173    -19.042169  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.28484    -19.059530  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.29796    -19.075955  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.31108    -19.091439  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.32420    -19.105995  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.33732    -19.119611  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.35044    -19.132289  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.36356    -19.144026  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.37668    -19.154829  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.38980    -19.164691  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.40292    -19.173617  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.41604    -19.181600  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.42916    -19.188650  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.44228    -19.194756  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.45539    -19.199925  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.46851    -19.204151  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.48163    -19.207441  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.49475    -19.209787  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.50787    -19.211189  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   1.52099    -19.211659  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
 
 
# Band-Index    2
   1.52099    -15.939494  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.50787    -15.970048  0.545  0.015  0.068  0.044  0.000  0.000  0.000  0.000  0.000  0.676
   1.49475    -16.034083  0.547  0.019  0.068  0.044  0.000  0.000  0.000  0.000  0.000  0.680
   1.48163    -16.097442  0.550  0.021  0.063  0.042  0.000  0.000  0.000  0.000  0.000  0.677
   1.46851    -16.160038  0.551  0.022  0.061  0.042  0.000  0.000  0.000  0.000  0.000  0.677
   1.45539    -16.221851  0.553  0.024  0.059  0.037  0.000  0.000  0.000  0.000  0.000  0.678
   1.44228    -16.282864  0.556  0.025  0.059  0.035  0.000  0.000  0.000  0.000  0.000  0.675
   1.42916    -16.343073  0.558  0.028  0.055  0.034  0.000  0.000  0.000  0.000  0.000  0.676
   1.41604    -16.402472  0.560  0.028  0.055  0.032  0.000  0.000  0.000  0.000  0.000  0.674
   1.40292    -16.461051  0.562  0.028  0.054  0.030  0.000  0.000  0.000  0.000  0.000  0.673
   1.38980    -16.518805  0.563  0.031  0.052  0.028  0.000  0.000  0.000  0.000  0.000  0.673
   1.37668    -16.575729  0.564  0.032  0.051  0.028  0.000  0.000  0.000  0.000  0.000  0.672
   1.36356    -16.631819  0.566  0.032  0.049  0.025  0.000  0.000  0.000  0.000  0.000  0.671
   1.35044    -16.687068  0.567  0.033  0.048  0.025  0.000  0.000  0.000  0.000  0.000  0.671
   1.33732    -16.741475  0.568  0.033  0.046  0.023  0.000  0.000  0.000  0.000  0.000  0.670
   1.32420    -16.795030  0.569  0.033  0.045  0.023  0.000  0.000  0.000  0.000  0.000  0.669
   1.31108    -16.847736  0.571  0.033  0.042  0.022  0.000  0.000  0.000  0.000  0.000  0.670
   1.29796    -16.899578  0.573  0.034  0.041  0.022  0.000  0.000  0.000  0.000  0.000  0.670
   1.28484    -16.950563  0.574  0.033  0.041  0.022  0.000  0.000  0.000  0.000  0.000  0.670
   1.27173    -17.000683  0.576  0.033  0.039  0.022  0.000  0.000  0.000  0.000  0.000  0.669
   1.25861    -17.049941  0.577  0.033  0.038  0.022  0.000  0.000  0.000  0.000  0.000  0.667
   1.24549    -17.098330  0.579  0.032  0.037  0.022  0.000  0.000  0.000  0.000  0.000  0.666
   1.23237    -17.145847  0.580  0.030  0.035  0.022  0.000  0.000  0.000  0.000  0.000  0.666
   1.21925    -17.192488  0.582  0.029  0.033  0.022  0.000  0.000  0.000  0.000  0.000  0.665
   1.20613    -17.238251  0.584  0.028  0.031  0.021  0.000  0.000  0.000  0.000  0.000  0.663
