      #Energy        TDOS-UP        TDOS-DOWN
       0.52719       0.00000       0.00000
       0.64819       0.15330      -0.15540
       0.76919       0.18190      -0.18380
       0.88919       0.21770      -0.22440
       1.01019       0.28980      -0.29670
       1.13119       0.34650      -0.35080
       1.25219       0.41770      -0.43150
       1.37319       0.50640      -0.53000
       1.49319       0.59600      -0.69930
       1.61419       0.82800      -1.08700
       1.73519       0.94080     -16.80000
       1.85619       0.63480      -6.81200
       1.97719       1.78700     -22.76000
       2.09819       2.87600     -12.35000
       2.21819       1.52700     -11.15000
       2.33919       1.42300     -17.15000
       2.46019       1.55600     -17.48000
       2.58119       1.07300      -1.42500
       2.70219       1.06200      -1.15600
       2.82219       1.07700      -1.12000
       2.94319       1.21200      -1.23300
       3.06419       0.98240      -0.98600
       3.18519       0.91490      -0.91710
       3.30619       0.89650      -0.90000
       3.42719       0.92160      -0.87190
       3.54719       0.99690      -0.97390
       3.66819       0.87390      -0.99050
       3.78919       1.07300      -0.93720
       3.91019       0.87420      -0.91420
       4.03119       1.97800      -2.35500
       4.15119       1.90900      -1.33100
       4.27219       2.16700      -1.87200
       4.39319       1.84300      -1.77000
       4.51419       2.19000      -2.06300
       4.63519       2.47300      -2.11200
       4.75619       3.30800      -2.30100
       4.87619       4.94800      -2.71100
       4.99719       5.92100      -2.82000
       5.11819       5.10500      -2.98500
       5.23919       4.32800      -4.78100
       5.36019       5.77200      -7.33400
       5.48019       6.58700      -6.96600
       5.60119       6.21200      -7.55600
       5.72219       7.75800      -7.77500
       5.84319       6.26500      -4.44300
       5.96419       4.95700      -7.92400
       6.08519       7.91400      -5.03600
       6.20519       9.21000      -7.96100
       6.32619       4.79300      -9.54600
       6.44719       6.50400      -8.85200
       6.56819       8.16000      -3.51400
       6.68919       7.60900     -24.10000
       6.80919       7.60500      -8.83600
       6.93019       7.06100      -6.89000
       7.05119       5.18000      -5.10500
       7.17219       7.51700      -6.26700
       7.29319       8.77800      -4.96600
       7.41419       9.05300      -6.90700
       7.53419       9.00500      -6.27000
       7.65519       9.53600      -7.85500
       7.77619      12.00000     -12.46000
       7.89719      13.02000      -9.66900
       8.01819      15.03000     -13.05000
       8.13819      14.72000     -15.34000
       8.25919      12.85000     -17.23000
       8.38019      12.72000     -10.44000
       8.50119      10.28000     -16.01000
       8.62219      21.01000     -13.17000
       8.74319      14.98000     -13.33000
       8.86319      16.60000     -14.44000
       8.98419      11.82000     -13.57000
       9.10519      11.54000     -11.01000
       9.22619      15.68000     -12.43000
       9.34719      13.71000     -16.65000
       9.46719      18.84000     -13.57000
       9.58819      10.75000     -14.19000
       9.70919      11.77000     -12.84000
       9.83019      10.03000     -13.84000
       9.95119       6.61200      -9.82000
      10.07219      13.97000     -13.68000
      10.19219      11.77000     -12.36000
      10.31319      11.74000     -11.17000
      10.43419      11.82000     -11.78000
      10.55519       7.83000     -10.19000
      10.67619      12.33000     -10.40000
      10.79719      10.57000     -10.92000
      10.91719      12.70000     -14.63000
      11.03819      11.56000      -9.73200
      11.15919      12.64000     -11.51000
      11.28019      12.71000     -11.55000
      11.40119      12.57000     -10.78000
      11.52119      12.78000     -11.84000
      11.64219      11.61000     -13.43000
      11.76319      10.93000     -12.84000
      11.88419       9.98900     -10.01000
      12.00519      12.43000     -11.96000
      12.12619      13.74000     -12.88000
      12.24619      11.79000     -11.75000
      12.36719      13.58000     -12.88000
      12.48819      12.97000     -14.17000
      12.60919      10.29000     -12.83000
      12.73019       9.95600     -12.05000
      12.85019      12.16000      -8.91900
      12.97119      13.09000     -13.47000
      13.09219      11.15000     -12.33000
      13.21319      10.38000     -11.14000
      13.33419      10.42000      -9.67500
      13.45519       8.79800      -7.59800
      13.57519       1.61400      -5.46900
      13.69619       0.00000      -0.44410
      13.81719       0.00000       0.00000
      13.93819       0.00000       0.00000
      14.05919       0.00000       0.00000
      14.17919       0.00000       0.00000
      14.30019       0.00000       0.00000
      14.42119       0.00000       0.00000
      14.54219       0.00000       0.00000
      14.66319       0.00000       0.00000
      14.78419       0.00000       0.00000
      14.90419       0.00000       0.00000
      15.02519       0.00000       0.00000
      15.14619       0.00000       0.00000
      15.26719       0.00000       0.00000
      15.38819       0.00000       0.00000
