-2.053099999999999881e+01 0.000000000000000000e+00 0.000000000000000000e+00
-2.039900000000000091e+01 0.000000000000000000e+00 0.000000000000000000e+00
-2.026699999999999946e+01 0.000000000000000000e+00 0.000000000000000000e+00
-2.013500000000000156e+01 0.000000000000000000e+00 0.000000000000000000e+00
-2.000300000000000011e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.987099999999999866e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.973999999999999844e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.960800000000000054e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.947599999999999909e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.934400000000000119e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.921199999999999974e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.907999999999999829e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.894800000000000040e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.881599999999999895e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.868499999999999872e+01 4.275999999999999801e-01 4.272000000000000242e-01
-1.855300000000000082e+01 5.853000000000000425e-01 5.850999999999999535e-01
-1.842099999999999937e+01 7.207999999999999963e-01 7.205000000000000293e-01
-1.828900000000000148e+01 9.919999999999999929e-01 9.917000000000000259e-01
-1.815700000000000003e+01 2.939999999999999947e+00 2.942000000000000171e+00
-1.802499999999999858e+01 2.245999999999999996e+00 2.245999999999999996e+00
-1.789300000000000068e+01 2.556000000000000050e+00 2.553999999999999826e+00
-1.776200000000000045e+01 2.741000000000000103e+00 2.742999999999999883e+00
-1.762999999999999901e+01 1.907999999999999918e+00 1.909000000000000030e+00
-1.749800000000000111e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.736599999999999966e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.723400000000000176e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.710200000000000031e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.696999999999999886e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.683800000000000097e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.670700000000000074e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.657499999999999929e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.644300000000000139e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.631099999999999994e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.617899999999999849e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.604700000000000060e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.591499999999999915e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.578400000000000070e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.565199999999999925e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.551999999999999957e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.538799999999999990e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.525600000000000023e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.512400000000000055e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.499200000000000088e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.485999999999999943e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.472899999999999920e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.459699999999999953e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.446499999999999986e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.433300000000000018e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.420100000000000051e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.406900000000000084e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.393699999999999939e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.380599999999999916e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.367399999999999949e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.354199999999999982e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.341000000000000014e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.327800000000000047e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.314600000000000080e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.301399999999999935e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.288199999999999967e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.275099999999999945e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.261899999999999977e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.248700000000000010e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.235500000000000043e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.222300000000000075e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.209099999999999930e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.195899999999999963e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.182699999999999996e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.169599999999999973e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.156400000000000006e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.143200000000000038e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.130000000000000071e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.116799999999999926e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.103599999999999959e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.090399999999999991e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.077299999999999969e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.064100000000000001e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.050900000000000034e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.037700000000000067e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.024499999999999922e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.011299999999999955e+01 2.300000000000000100e-01 2.300000000000000100e-01
-9.980999999999999872e+00 2.589000000000000190e-01 2.587999999999999745e-01
-9.849000000000000199e+00 2.589000000000000190e-01 2.589000000000000190e-01
-9.717999999999999972e+00 3.478000000000000203e+00 3.478000000000000203e+00
-9.586000000000000298e+00 1.457000000000000073e+00 1.457000000000000073e+00
-9.454000000000000625e+00 5.480000000000000426e+00 5.469999999999999751e+00
-9.321999999999999176e+00 3.480999999999999872e+00 3.480999999999999872e+00
-9.189999999999999503e+00 1.643999999999999906e+00 1.643000000000000016e+00
-9.057999999999999829e+00 1.124000000000000110e+00 1.124000000000000110e+00
-8.926000000000000156e+00 8.938000000000000389e-01 8.935999999999999499e-01
-8.794999999999999929e+00 7.721000000000000085e-01 7.720000000000000195e-01
-8.663000000000000256e+00 1.324999999999999956e+00 1.324000000000000066e+00
-8.531000000000000583e+00 2.217000000000000082e+00 2.217999999999999972e+00
-8.398999999999999133e+00 2.314000000000000057e+00 2.314000000000000057e+00
-8.266999999999999460e+00 1.608000000000000096e+00 1.608999999999999986e+00
-8.134999999999999787e+00 3.955000000000000182e-01 3.956000000000000072e-01
-8.003000000000000114e+00 2.021999999999999909e-01 2.021999999999999909e-01
-7.871000000000000441e+00 2.182999999999999940e-01 2.182999999999999940e-01
-7.740000000000000213e+00 2.746999999999999997e-01 2.746000000000000107e-01
-7.607999999999999652e+00 1.320000000000000062e+00 1.318999999999999950e+00
-7.475999999999999979e+00 1.298999999999999932e+00 1.300000000000000044e+00
-7.344000000000000306e+00 1.030999999999999917e+00 1.030000000000000027e+00
-7.211999999999999744e+00 9.072999999999999954e-01 9.072000000000000064e-01
-7.080000000000000071e+00 1.141999999999999904e+00 1.141999999999999904e+00
-6.948000000000000398e+00 1.143999999999999906e+00 1.143999999999999906e+00
-6.817000000000000171e+00 9.321000000000000396e-01 9.322000000000000286e-01
-6.684999999999999609e+00 8.178999999999999604e-01 8.178999999999999604e-01
-6.552999999999999936e+00 7.561999999999999833e-01 7.561999999999999833e-01
-6.421000000000000263e+00 9.362000000000000322e-01 9.361000000000000432e-01
-6.288999999999999702e+00 9.647000000000000020e-01 9.647000000000000020e-01
-6.157000000000000028e+00 1.026000000000000023e+00 1.026000000000000023e+00
-6.025000000000000355e+00 1.137999999999999901e+00 1.135999999999999899e+00
-5.892999999999999794e+00 1.308999999999999941e+00 1.308000000000000052e+00
-5.761999999999999567e+00 2.096999999999999975e+00 2.099000000000000199e+00
-5.629999999999999893e+00 1.439999999999999947e+00 1.441000000000000059e+00
-5.498000000000000220e+00 1.104000000000000092e+00 1.104000000000000092e+00
-5.365999999999999659e+00 4.117999999999999994e-01 4.117999999999999994e-01
-5.233999999999999986e+00 3.543999999999999928e-01 3.559999999999999831e-01
-5.102000000000000313e+00 4.918999999999999762e-02 5.025999999999999912e-02
-4.969999999999999751e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.838000000000000078e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.706999999999999851e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.575000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.442999999999999616e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.310999999999999943e+00 2.431999999999999995e-01 2.431000000000000105e-01
-4.179000000000000270e+00 2.706000000000000072e-01 2.705000000000000182e-01
-4.046999999999999709e+00 3.451000000000000179e-01 3.451000000000000179e-01
-3.915000000000000036e+00 3.815000000000000058e-01 3.815000000000000058e-01
-3.783999999999999808e+00 1.024999999999999911e+00 1.024000000000000021e+00
-3.652000000000000135e+00 8.420999999999999597e-01 8.420999999999999597e-01
-3.520000000000000018e+00 7.423999999999999488e-01 7.422999999999999599e-01
-3.387999999999999901e+00 6.760000000000000453e-01 6.760000000000000453e-01
-3.255999999999999783e+00 7.225000000000000311e-01 7.224000000000000421e-01
-3.124000000000000110e+00 7.327000000000000179e-01 7.326000000000000290e-01
-2.991999999999999993e+00 7.922000000000000153e-01 7.922000000000000153e-01
-2.859999999999999876e+00 9.073999999999999844e-01 9.072999999999999954e-01
-2.729000000000000092e+00 8.345000000000000195e-01 8.346000000000000085e-01
-2.596999999999999975e+00 6.681000000000000272e-01 6.682000000000000162e-01
-2.464999999999999858e+00 5.244999999999999662e-01 5.247000000000000552e-01
-2.333000000000000185e+00 3.447999999999999954e-01 3.447999999999999954e-01
-2.201000000000000068e+00 3.846999999999999864e-01 3.846999999999999864e-01
-2.068999999999999950e+00 8.061000000000000387e-01 8.056999999999999718e-01
-1.937000000000000055e+00 1.360000000000000098e+00 1.358999999999999986e+00
-1.806000000000000050e+00 1.903000000000000025e+00 1.903999999999999915e+00
-1.673999999999999932e+00 1.139000000000000012e+00 1.139000000000000012e+00
-1.542000000000000037e+00 7.319999999999999840e-01 7.321999999999999620e-01
-1.409999999999999920e+00 4.592999999999999861e-01 4.602999999999999869e-01
-1.278000000000000025e+00 2.479000000000000092e-01 2.479000000000000092e-01
-1.145999999999999908e+00 5.385999999999999677e-01 5.385999999999999677e-01
-1.014000000000000012e+00 5.716999999999999860e-01 5.716999999999999860e-01
-8.820000000000000062e-01 8.294000000000000261e-01 8.296000000000000041e-01
-7.510000000000000009e-01 6.289000000000000146e-01 6.290999999999999925e-01
-6.189999999999999947e-01 3.729999999999999982e-01 3.729999999999999982e-01
-4.869999999999999885e-01 3.552000000000000157e-01 3.552000000000000157e-01
-3.549999999999999822e-01 7.580999999999999961e-01 7.579000000000000181e-01
-2.230000000000000038e-01 8.141000000000000458e-01 8.144000000000000128e-01
-9.099999999999999756e-02 8.091000000000000414e-01 8.092000000000000304e-01
4.100000000000000172e-02 7.084000000000000297e-01 7.084000000000000297e-01
1.719999999999999862e-01 7.174000000000000377e-01 7.173000000000000487e-01
3.039999999999999925e-01 7.308000000000000052e-01 7.307000000000000162e-01
4.359999999999999987e-01 9.565000000000000169e-01 9.566000000000000059e-01
5.679999999999999494e-01 1.169999999999999929e+00 1.167999999999999927e+00
6.999999999999999556e-01 1.012999999999999901e+00 1.024000000000000021e+00
8.319999999999999618e-01 2.221000000000000085e+00 2.212000000000000188e+00
9.639999999999999680e-01 1.008999999999999897e+00 1.006999999999999895e+00
1.096000000000000085e+00 8.534000000000000474e-01 8.716000000000000414e-01
1.227000000000000091e+00 4.561999999999999944e-01 4.560000000000000164e-01
1.358999999999999986e+00 1.463000000000000078e+00 1.473000000000000087e+00
1.491000000000000103e+00 1.233000000000000096e+00 1.233000000000000096e+00
1.622999999999999998e+00 7.179999999999999716e-01 7.124000000000000332e-01
1.754999999999999893e+00 4.187000000000000166e-01 4.304000000000000048e-01
1.887000000000000011e+00 5.767999999999999794e-01 8.489999999999999769e-01
2.019000000000000128e+00 1.911999999999999922e+00 1.397999999999999909e+00
2.149999999999999911e+00 2.306000000000000050e+00 1.425000000000000044e+00
2.282000000000000028e+00 1.304000000000000048e+00 1.302999999999999936e+00
2.414000000000000146e+00 7.288999999999999924e-01 7.047999999999999821e-01
2.545999999999999819e+00 6.905000000000000027e-01 6.943000000000000282e-01
2.677999999999999936e+00 6.682000000000000162e-01 8.093000000000000194e-01
2.810000000000000053e+00 8.798000000000000265e-01 8.487000000000000099e-01
2.942000000000000171e+00 9.892999999999999572e-01 1.002000000000000002e+00
3.073999999999999844e+00 1.036999999999999922e+00 1.064999999999999947e+00
3.205000000000000071e+00 1.078999999999999959e+00 1.070999999999999952e+00
3.337000000000000188e+00 1.090999999999999970e+00 1.094999999999999973e+00
3.468999999999999861e+00 1.098000000000000087e+00 1.104000000000000092e+00
3.600999999999999979e+00 1.129000000000000004e+00 1.125999999999999890e+00
3.733000000000000096e+00 1.141999999999999904e+00 1.139000000000000012e+00
3.865000000000000213e+00 1.137000000000000011e+00 1.131999999999999895e+00
3.996999999999999886e+00 1.147000000000000020e+00 1.149000000000000021e+00
4.128999999999999559e+00 1.171000000000000041e+00 1.177000000000000046e+00
4.259999999999999787e+00 1.114000000000000101e+00 1.116000000000000103e+00
4.392000000000000348e+00 1.417000000000000037e+00 1.425999999999999934e+00
4.524000000000000021e+00 1.082000000000000073e+00 1.219999999999999973e+00
4.655999999999999694e+00 1.360999999999999988e+00 1.330000000000000071e+00
4.788000000000000256e+00 1.425000000000000044e+00 1.421999999999999931e+00
4.919999999999999929e+00 1.497000000000000108e+00 1.481000000000000094e+00
5.051999999999999602e+00 1.508000000000000007e+00 1.500000000000000000e+00
5.182999999999999829e+00 1.592999999999999972e+00 1.945999999999999952e+00
5.315000000000000391e+00 1.564999999999999947e+00 1.838999999999999968e+00
5.447000000000000064e+00 1.633999999999999897e+00 1.580999999999999961e+00
5.578999999999999737e+00 1.459999999999999964e+00 1.568999999999999950e+00
5.711000000000000298e+00 1.842999999999999972e+00 1.816000000000000059e+00
5.842999999999999972e+00 1.770000000000000018e+00 1.725999999999999979e+00
5.974999999999999645e+00 1.449000000000000066e+00 1.419000000000000039e+00
6.107000000000000206e+00 1.284000000000000030e+00 1.727999999999999980e+00
6.238000000000000433e+00 1.911000000000000032e+00 1.651000000000000023e+00
6.370000000000000107e+00 1.518000000000000016e+00 1.485999999999999988e+00
6.501999999999999780e+00 1.687999999999999945e+00 1.687000000000000055e+00
6.634000000000000341e+00 1.435999999999999943e+00 1.689999999999999947e+00
6.766000000000000014e+00 1.556999999999999940e+00 1.552999999999999936e+00
6.897999999999999687e+00 1.449000000000000066e+00 1.433999999999999941e+00
7.030000000000000249e+00 1.794999999999999929e+00 2.119000000000000217e+00
7.160999999999999588e+00 2.021999999999999797e+00 1.949000000000000066e+00
7.293000000000000149e+00 2.222999999999999865e+00 2.343999999999999861e+00
7.424999999999999822e+00 2.716000000000000192e+00 2.400999999999999801e+00
7.557000000000000384e+00 2.097999999999999865e+00 2.052999999999999936e+00
7.689000000000000057e+00 1.925000000000000044e+00 1.901999999999999913e+00
7.820999999999999730e+00 2.384999999999999787e+00 2.519000000000000128e+00
7.953000000000000291e+00 2.358999999999999986e+00 2.617999999999999883e+00
8.085000000000000853e+00 2.107000000000000206e+00 2.039000000000000146e+00
8.215999999999999304e+00 1.993999999999999995e+00 2.008000000000000007e+00
8.348000000000000753e+00 1.661999999999999922e+00 1.707000000000000073e+00
